WC.csv,,jackpearson,3/21/2022 3:50:47 PM,GENESYS 10S,2L6M161001,2.001
nm,A
1031,-0.0013
1032,-0.0027
1033,-0.0009
1034,-0.0022
1035,-0.0009
1036,-0.0014
1037,-0.002
1038,-0.0027
1039,-0.002
1040,-0.0036
1041,-0.0022
1042,-0.0017
1043,-0.0018
1044,-0.0006
1045,-0.0008
1046,-0.001
1047,-0.0011
1048,-0.0024
1049,-0.0035
1050,-0.0025
1051,0
1052,-0.0013
1053,-0.002
1054,-0.0015
1055,-0.0026
1056,-0.003
1057,-0.0039
1058,-0.0022
1059,-0.0007
1060,-0.0054
1061,-0.0018
1062,-0.0049
1063,-0.002
1064,-0.0057
1065,-0.0048
1066,-0.0035
1067,-0.0048
1068,-0.0011
1069,-0.0079
1070,0.0002
1071,-0.0039
1072,-0.0012
1073,-0.0028
1074,-0.0031
1075,-0.002
1076,-0.0051
1077,-0.0046
1078,-0.0021
1079,-0.0015
1080,0
1081,-0.0045
1082,0.0007
1083,-0.0011
1084,-0.0009
1085,-0.0016
1086,-0.003
1087,-0.004
1088,-0.0014
1089,-0.0098
1090,-0.0034
1091,-0.0022
1092,-0.0065
1093,-0.0046
1094,0.0062
1095,-0.0117
1096,-0.0083
1097,-0.0005
1098,-0.0027
1099,-0.0067
1100,-0.0054
